model,model_id,subtask,task,acc,acc_percent,acc_stderr,acc_stderr_percent,n_samples_effective,source_result_json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_biology,global_mmlu_full_de_high_school_biology,0.3161290322580645,31.61290322580645,0.026450874489042767,2.6450874489042766,310,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_chemistry,global_mmlu_full_de_high_school_chemistry,0.28078817733990147,28.078817733990146,0.03161856335358609,3.1618563353586095,203,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_computer_science,global_mmlu_full_de_high_school_computer_science,0.2,20.0,0.04020151261036846,4.020151261036846,100,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_european_history,global_mmlu_full_de_high_school_european_history,0.2545454545454545,25.454545454545453,0.03401506715249039,3.401506715249039,165,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_geography,global_mmlu_full_de_high_school_geography,0.35353535353535354,35.35353535353536,0.03406086723547153,3.4060867235471535,198,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_government_and_politics,global_mmlu_full_de_high_school_government_and_politics,0.36787564766839376,36.787564766839374,0.034801756684660366,3.4801756684660368,193,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_macroeconomics,global_mmlu_full_de_high_school_macroeconomics,0.3641025641025641,36.41025641025641,0.024396672985094774,2.4396672985094776,390,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_mathematics,global_mmlu_full_de_high_school_mathematics,0.26296296296296295,26.296296296296294,0.026842057873833706,2.6842057873833705,270,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_microeconomics,global_mmlu_full_de_high_school_microeconomics,0.3487394957983193,34.87394957983193,0.030956636328566548,3.0956636328566547,238,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_physics,global_mmlu_full_de_high_school_physics,0.33112582781456956,33.11258278145696,0.038425817186598696,3.8425817186598694,151,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_psychology,global_mmlu_full_de_high_school_psychology,0.3486238532110092,34.862385321100916,0.020431254090714328,2.0431254090714326,545,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_statistics,global_mmlu_full_de_high_school_statistics,0.4722222222222222,47.22222222222222,0.0340470532865388,3.40470532865388,216,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_us_history,global_mmlu_full_de_high_school_us_history,0.2549019607843137,25.49019607843137,0.030587591351604246,3.058759135160425,204,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,high_school_world_history,global_mmlu_full_de_high_school_world_history,0.20253164556962025,20.253164556962027,0.026160568246601464,2.6160568246601463,237,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,human_aging,global_mmlu_full_de_human_aging,0.10762331838565023,10.762331838565023,0.020799400082880008,2.0799400082880006,223,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,human_sexuality,global_mmlu_full_de_human_sexuality,0.2824427480916031,28.24427480916031,0.03948406125768361,3.9484061257683614,131,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,international_law,global_mmlu_full_de_international_law,0.14049586776859505,14.049586776859504,0.031722334260021585,3.1722334260021587,121,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,jurisprudence,global_mmlu_full_de_jurisprudence,0.2037037037037037,20.37037037037037,0.038935425188248475,3.8935425188248476,108,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,logical_fallacies,global_mmlu_full_de_logical_fallacies,0.2331288343558282,23.31288343558282,0.0332201579577674,3.32201579577674,163,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,machine_learning,global_mmlu_full_de_machine_learning,0.16071428571428573,16.071428571428573,0.0348594609647574,3.48594609647574,112,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,management,global_mmlu_full_de_management,0.3786407766990291,37.86407766990291,0.048026946982589726,4.802694698258972,103,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,marketing,global_mmlu_full_de_marketing,0.19658119658119658,19.65811965811966,0.02603538609895129,2.603538609895129,234,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,medical_genetics,global_mmlu_full_de_medical_genetics,0.24,24.0,0.04292346959909282,4.292346959909282,100,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,miscellaneous,global_mmlu_full_de_miscellaneous,0.20434227330779056,20.434227330779056,0.0144191239809319,1.44191239809319,783,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,moral_disputes,global_mmlu_full_de_moral_disputes,0.2138728323699422,21.38728323699422,0.022075709251757177,2.207570925175718,346,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,moral_scenarios,global_mmlu_full_de_moral_scenarios,0.27262569832402234,27.262569832402235,0.014893391735249603,1.4893391735249604,895,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,nutrition,global_mmlu_full_de_nutrition,0.29411764705882354,29.411764705882355,0.026090162504279035,2.6090162504279037,306,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
